epoch,loss,mse,psnr,ssim,mae,edge,sparsity,scale_reg,n_visible
364,0.0038405336329321326,0.0006014914562815408,37.66867872539319,0.9861489252040261,0.0035664201272945653,0.003179661162491692,0.0,0.0001508610771883181,50485.12631578947
365,0.003774921259058541,0.0005865540528535157,37.80286628321598,0.9863927420816924,0.0035348076593915098,0.0031593125215486476,0.0,0.0001509843005088011,50485.05263157895
366,0.003933055795680144,0.0006273787088790223,37.50027859336451,0.9858288055972049,0.0036282860539167336,0.003203365679732279,0.0,0.0001511016128413183,50485.073684210525
367,0.003849448418048652,0.0006086090470872526,37.63529996370014,0.9861435658053348,0.0035805735577780166,0.003183553117866579,0.0,0.0001511972245919567,50485.231578947365
368,0.003979572185658311,0.0006383396902636282,37.4746537459524,0.9856568694114685,0.003638830050630005,0.0032130144867359807,0.0,0.00015130489099599224,50485.2
369,0.003992889771286986,0.0006466487491515612,37.4134451615183,0.9856356194144801,0.003663284031331147,0.0032193695256290465,0.0,0.00015142790384982762,50485.221052631576
370,0.003998460805680799,0.000637512423686291,37.44144949662058,0.9855590437587939,0.00364574093837291,0.0032124483100089587,0.0,0.00015151227263758254,50485.242105263154
371,0.0039300536859388415,0.0006181557282903476,37.53061451159026,0.9857970934165151,0.003610304723444738,0.003197227819136491,0.0,0.00015159381467750983,50485.28421052632
372,0.003842854273113373,0.0006016261458985116,37.64075044330798,0.986144062719847,0.0035780927644258266,0.003183277347125113,0.0,0.00015171288901719412,50485.242105263154
373,0.004006591650020135,0.0006421659972004004,37.47641216077302,0.9855457374924108,0.003651708104696713,0.0032176506166395388,0.0,0.00015180804782032379,50485.336842105266
374,0.0040001308643504195,0.0006429606360861248,37.39899332146896,0.9855863270006682,0.003666532696469834,0.0032252357868281633,0.0,0.00015191201053216662,50485.27368421053
375,0.003850165678580341,0.0006026835484111584,37.63185665732936,0.9861172807844062,0.0035771543013029977,0.003189497481492397,0.0,0.00015198846644795452,50485.31578947369
376,0.003706291554446675,0.0005800715264692707,37.847979575709296,0.9867034297240408,0.0035067501330846235,0.003148369907744621,0.0,0.00015206893869234542,50485.37894736842
377,0.0038039003192496144,0.0005990509262406512,37.6897635208933,0.9863230837018866,0.0035554414271916214,0.003173667283140515,0.0,0.00015209939891447951,50485.3052631579
378,0.0037359321159065556,0.0005822341622613174,37.812444506193465,0.9865673002443816,0.003512197877525499,0.0031501103082279625,0.0,0.00015214692899271062,50485.27368421053
379,0.003660527894910621,0.0005625756005572743,37.9593226784154,0.9868350217216894,0.0034666625697067693,0.003127443350508417,0.0,0.00015221222971664055,50485.29473684211
380,0.003717480353569906,0.0005767738618152707,37.86946383024517,0.9866310998013145,0.0034992008322947904,0.0031468388894082683,0.0,0.00015224248544607114,50485.29473684211
381,0.0037587481857228435,0.0005895575139316192,37.8107217487536,0.9864931570856195,0.0035252548202774243,0.0031555200902451024,0.0,0.00015227002670718847,50485.26315789474
382,0.0036781444569657508,0.0005615146181203033,37.97975616455078,0.9867427945137024,0.003466778129682337,0.003128478184685503,0.0,0.00015234088871358452,50485.27368421053
383,0.004024478733098429,0.000644635503780783,37.43833859092311,0.9854684057988619,0.0036608567608422357,0.0032116213470305267,0.0,0.00015236219133887637,50485.18947368421
384,0.003968830964233922,0.0006288770266110078,37.48620452880859,0.9856689980155543,0.003632462623921272,0.003213065535467314,0.0,0.0001524469011009818,50485.36842105263
385,0.003795942776885472,0.000589856007412125,37.742775003533616,0.9863162404612491,0.0035342924125296503,0.0031681837489534364,0.0,0.00015251643321550403,50485.3052631579
386,0.003741678370064811,0.00057670990078661,37.855161646792766,0.9865120417193363,0.0035075906896963717,0.00314789018716271,0.0,0.000152587757053736,50485.25263157895
387,0.0036654817161003227,0.0005611543085634414,37.99857217889083,0.986805984848424,0.0034588627823579467,0.0031291112463039004,0.0,0.00015261320590262154,50485.29473684211
388,0.0036835659699710577,0.0005657812557489562,37.9153549194336,0.9867399027473048,0.00347417171211227,0.0031311000954653873,0.0,0.00015265521590328334,50485.347368421055
389,0.003679583254760425,0.0005579141527720678,37.94784835012336,0.9867197174774973,0.003467724118136654,0.003129241956201823,0.0,0.00015268835965176358,50485.3052631579
390,0.0037504294066150723,0.00058541817124933,37.82527080335115,0.9865141975252252,0.0035219383916180384,0.00315136427280346,0.0,0.0001527142354078885,50485.29473684211
391,0.0038375806210464553,0.0006058847599074637,37.79560607107062,0.9861895159671181,0.003557378940872456,0.0031687106067118677,0.0,0.0001527279502050461,50485.31578947369
392,0.0037153861007506125,0.0005745623084581702,37.84901516563014,0.9866325384692142,0.003503200899515497,0.0031458814530388305,0.0,0.0001527433148830345,50485.29473684211
393,0.003692972990929296,0.0005725060520681406,37.93634029187654,0.9867295020505001,0.003480276889412811,0.0031358222183036177,0.0,0.00015278507857338378,50485.36842105263
394,0.003728127268780219,0.0005780831153970212,37.85430755615234,0.9865851226605867,0.003498568802483772,0.0031427742276144656,0.0,0.00015279118547608194,50485.36842105263
395,0.0037512029680472456,0.0005881469960226433,37.79273031134355,0.9865272986261469,0.0035166866035739844,0.003156868275254965,0.0,0.00015282883710154382,50485.29473684211
396,0.0036974945252663213,0.0005673226687481235,37.943277057848476,0.9866817449268542,0.0034776148092197745,0.0031367427350855186,0.0,0.00015284653253681762,50485.38947368421
397,0.0037417143607806217,0.0005782806047998172,37.85065275493421,0.9865207954456932,0.0035057526057291973,0.0031473019662754315,0.0,0.00015286257487452147,50485.4
398,0.003700482644336788,0.000565603215670164,37.94624569541529,0.9866580718442013,0.0034841573944217282,0.003136047546898848,0.0,0.00015288898966422208,50485.4
399,0.00373522023253731,0.000579658485520141,37.85005075555099,0.9865597637076127,0.0035012591605711922,0.0031461341674194525,0.0,0.00015290103160384063,50485.4
400,0.008579450335941817,0.0016756840644551344,32.927049958078484,0.9681794423806039,0.005949906772002578,0.004389642595656608,0.0,0.00010069029062594238,79415.65263157895
401,0.0055418950799656546,0.000939874454879349,35.51673696417558,0.9794820471813804,0.004416257035183279,0.003966727046492069,0.0,0.00010175728545475163,79415.24210526315
402,0.004846833739429712,0.0008148665843212879,36.158512757953844,0.9822488339323746,0.004056246068916823,0.0037913887724770525,0.0,0.00010259501953106863,79415.07368421053
403,0.004614112717344573,0.0007741808921931998,36.4261968110737,0.9831680235109831,0.003936488776908893,0.0037026782311793223,0.0,0.00010326869753618284,79415.04210526316
404,0.004535559327096531,0.0007681162703145099,36.49634114315635,0.9835112621909694,0.0038981917105909243,0.003658228990082678,0.0,0.00010387254411685526,79414.78947368421
405,0.0043149030130160484,0.0007148519394257547,36.78107500578228,0.9843108133265847,0.0037810679880510034,0.0035780466088142834,0.0,0.00010440903486022236,79414.94736842105
406,0.0042678108267290025,0.0007061167960177715,36.877359811883224,0.9844861030578613,0.003758409399980385,0.0035400205904519873,0.0,0.0001049125599245982,79414.88421052632
407,0.004310666659454766,0.0007174386658191093,36.75682850887901,0.9843291602636638,0.0037854239271071398,0.0035366468303101627,0.0,0.00010539530470084987,79415.01052631579
408,0.004176163362143071,0.0006926577817035937,36.95288668180767,0.984853142186215,0.0037182899780179323,0.003482754076340873,0.0,0.0001058585183560162,79415.23157894737
409,0.0040207151691184235,0.000658420549926201,37.13644730417352,0.985435394236916,0.0036408917549507398,0.0034309316990210822,0.0,0.00010628023645901856,79415.44210526315
410,0.004126639705837557,0.0006867587505104511,37.013328712864926,0.9850557383738066,0.003707381935888215,0.0034434735272569875,0.0,0.00010668118476659354,79415.42105263157
411,0.004250728783785905,0.0007080531596377688,36.8880824440404,0.9845540234917088,0.003749299930457614,0.0034640147362982755,0.0,0.00010707879103536374,79415.4947368421
412,0.004121838095843008,0.000673515463284658,37.04347124601665,0.9850127521314119,0.003691010309481307,0.003434191574342549,0.0,0.00010745384420978983,79415.53684210527
413,0.00420346062532381,0.0007001074407813385,36.91331971821032,0.9847426853681865,0.003743712691051003,0.003440836314602118,0.0,0.0001078065872302671,79415.75789473685
414,0.004179401138160181,0.0006845040786031046,36.98980857447574,0.9847811579704284,0.003712765036739017,0.0034294168869229524,0.0,0.00010818693270649466,79415.81052631579
415,0.004265490746566731,0.0007196350997362874,36.83833148353978,0.9845346532369915,0.0037788162951504713,0.003442694488177566,0.0,0.00010851681788488733,79415.9052631579
416,0.004442873832426573,0.0007620964104334187,36.645456715634,0.9838783885303296,0.003865488561017341,0.0034758630355722028,0.0,0.00010886876874505297,79415.95789473684
417,0.004077212388725265,0.0006681605842650721,37.138812617251745,0.985194794755233,0.0036719759264470715,0.003388182969616824,0.0,0.00010919240379926602,79416.17894736842
418,0.0038855133124774226,0.0006295137759910798,37.37431094520971,0.9859305846063714,0.003577826637774706,0.0033263031589357474,0.0,0.00010948611651608525,79416.27368421052
419,0.0038938115056800214,0.0006253049540406975,37.40459518432617,0.9858649975375126,0.0035844422117071715,0.0033172119800981724,0.0,0.00010978482628400486,79416.05263157895
420,0.003930501239129195,0.0006372648168747363,37.323958145944694,0.9857441569629468,0.003604275908468193,0.0033198633353765075,0.0,0.00011008144065272063,79416.08421052631
421,0.003972193740896489,0.0006427500643583603,37.32060004786441,0.9855651108842147,0.003616699357026894,0.0033209158315960514,0.0,0.00011037420849070738,79416.06315789474
422,0.003813975009037868,0.000609400571863118,37.594652557373045,0.9861712970231709,0.00353247087179242,0.003281948959307843,0.0,0.00011063890085910986,79416.13684210526
423,0.0038531366747951035,0.0006184955271524622,37.44161874871505,0.9860249362493816,0.0035687842381824,0.003287307840870007,0.0,0.00011089757141522376,79416.14736842105
424,0.0038449178437555305,0.0006137508519091888,37.54226945575915,0.9860353965508311,0.003555053865880166,0.0032709952799211206,0.0,0.00011114673252450302,79416.23157894737
425,0.00403562276869228,0.000667569789067401,37.16539166099147,0.9853824138641357,0.0036687139544243877,0.0033314633795893506,0.0,0.00011138933707690357,79416.48421052631
426,0.003960590378234261,0.0006379334495010737,37.320703125,0.9855986933959158,0.0036085012270823907,0.0033076728179462648,0.0,0.0001116282727085299,79416.46315789473
427,0.003927329609072522,0.0006305463520172788,37.37956028988487,0.9857215115898534,0.0035999917952147754,0.0032923889763065073,0.0,0.00011184660926167118,79416.36842105263
428,0.003910688842695795,0.0006226985517729957,37.49510895578485,0.9857604541276631,0.0035792745306695763,0.003279926926877938,0.0,0.00011208839323923089,79416.46315789473
429,0.0039740784976043195,0.000633664151782317,37.4134586133455,0.985504234464545,0.0036177245029983553,0.0032894731732085345,0.0,0.00011231385448665702,79416.62105263158
430,0.003896137122309914,0.0006203427267456917,37.462772128456514,0.9858195769159417,0.003580798474630635,0.003271739447097245,0.0,0.00011253577341497141,79416.69473684211
431,0.003827210751019026,0.0006080513251761563,37.56495831138209,0.9860916319646333,0.0035411827927945474,0.0032474165463722065,0.0,0.00011274407749480912,79416.83157894737
432,0.0037893626936956457,0.0006000594945171064,37.61346917403372,0.9862373502630937,0.00352769750538037,0.003238266316781703,0.0,0.00011294656325940435,79416.91578947369
433,0.004092462697850638,0.0006747321964020988,37.12610847071598,0.9851374494402032,0.00370146185649853,0.003320706667574613,0.0,0.00011314967697743621,79417.02105263158
434,0.003850853863466335,0.0006152993123243122,37.51396110936215,0.9860162923210546,0.0035613114443166474,0.003254678980202267,0.0,0.00011334505543345586,79417.11578947368
435,0.003923913672272312,0.000636766628993332,37.47074239630448,0.9857633101312737,0.0036030027843815715,0.0032626689276903085,0.0,0.00011354213853146097,79417.13684210526
436,0.003998263305249183,0.000647349988637296,37.309911868446754,0.98545726412221,0.0036345659252746323,0.0032863976764737775,0.0,0.00011372630887260465,79417.02105263158
437,0.004162047294850805,0.0006857124236902516,37.09808686908923,0.9848489052370974,0.0037158946114543238,0.0033220181229377263,0.0,0.0001139141007259145,79417.06315789474
438,0.0038217197209106466,0.0006026601738994941,37.60451571815892,0.9860977724978798,0.0035389615958066364,0.0032453299598082116,0.0,0.00011408101395078886,79417.0947368421
439,0.003832730844518856,0.0006081051902392095,37.56703736154657,0.9860667084392748,0.003546338099496145,0.0032370611914972727,0.0,0.0001142611618362073,79417.04210526316
440,0.003758855367471513,0.0005915062518876144,37.710576790257505,0.9863430976867675,0.003500074237634085,0.003215482834677555,0.0,0.0001144203009684325,79417.11578947368
441,0.0036658924550896413,0.0005650824393868741,37.87044677734375,0.9866622793047052,0.003452858836144993,0.0031869820172065184,0.0,0.00011456762065216409,79417.04210526316
442,0.003995131709808974,0.0006417698196233495,37.45634741532175,0.9854376987407082,0.003616055346241123,0.003261912199913671,0.0,0.00011471037042180174,79417.1052631579
443,0.0039032061008344356,0.0006224203477981255,37.498868279708056,0.9857931639018812,0.0035866250149219443,0.0032455874227085395,0.0,0.00011485975333734562,79417.25263157894
444,0.003905539916779258,0.000623782772852696,37.4926055105109,0.9857897658097117,0.0035780627954457153,0.003247056161298564,0.0,0.0001150046504335478,79417.24210526315
445,0.0037956212671767724,0.0005984745532163958,37.67564978348582,0.9861986436341939,0.003525034028203472,0.0032173052123796782,0.0,0.00011514487383752375,79417.24210526315
446,0.0038143826489287773,0.0006040499112139897,37.61499726144891,0.9861349331705194,0.003534691244069683,0.003220587108578337,0.0,0.00011526064029710955,79417.44210526315
447,0.0038994082862413245,0.0006221619309048707,37.4918506823088,0.9858119600697568,0.0035801560777288517,0.003242421411222925,0.0,0.00011539616159433008,79417.4
448,0.003765030398866848,0.0005977205904568301,37.66361698351408,0.9863469807725204,0.003510807535464042,0.0032118091494531226,0.0,0.00011552504813727482,79417.4947368421
449,0.003686844525662692,0.0005715799660385145,37.79496737028423,0.9865925399880661,0.003466821835670424,0.0031812684034536543,0.0,0.00011564566919236983,79417.46315789473
450,0.003671616400395961,0.000572240797306509,37.83806116204513,0.9866707858286405,0.0034599424535898785,0.0031778289434058887,0.0,0.00011574980698672956,79417.47368421052
451,0.0038204930992306848,0.0006031020452562523,37.613100152266654,0.9860973251493353,0.0035388084422600897,0.0032099761914363817,0.0,0.00011585842386059659,79417.51578947369
452,0.003676438849958542,0.0005754139036932764,37.803229723478616,0.9866635699021189,0.003459187280876856,0.0031776441567528406,0.0,0.00011597444911450638,79417.55789473685
453,0.003779312366570689,0.0005936409555081474,37.72330318250154,0.9862512237147281,0.003504117074618606,0.00319836288690567,0.0,0.00011607982466413983,79417.5052631579
454,0.003771774301697549,0.0005986025835706019,37.67953342638518,0.986316456292805,0.0035167987997594633,0.0032028250861912966,0.0,0.00011618041002963621,79417.66315789474
455,0.0037394302014849687,0.0005907311292647041,37.72219780369809,0.9864342978126124,0.0034939609455729003,0.0031929449398854846,0.0,0.00011626409924294996,79417.57894736843
456,0.003633094039794646,0.0005619231409295217,37.92142771670693,0.9868078332198293,0.0034374411769309324,0.003163863963594562,0.0,0.00011635106064587538,79417.54736842106
457,0.0037601710468726725,0.0005886542184989115,37.74461380807977,0.9863201850338986,0.0034983322906650995,0.003191255849148882,0.0,0.00011642815975631636,79417.63157894737
458,0.003817506568310292,0.0006091038129709072,37.66944090190687,0.9861420424360978,0.003536501175135766,0.003202911322985433,0.0,0.00011652006658933763,79417.72631578948
459,0.0036945651652977654,0.0005755889646120761,37.79286551224558,0.9865773734293486,0.003465539767210813,0.0031784309515435444,0.0,0.00011660778553433423,79417.68421052632
460,0.003700613446141544,0.000581973082673932,37.7920380040219,0.986580879437296,0.003479202311044853,0.003181166807189584,0.0,0.00011669954478029946,79417.62105263158
461,0.0036754715305409935,0.0005664985441590512,37.89065704345703,0.9866214018119009,0.0034420706601323266,0.003164834614941164,0.0,0.00011676983834293327,79417.57894736843
462,0.003761171804446923,0.0005985672653064524,37.680320137425475,0.9863676271940532,0.003519182902221617,0.003192869561577314,0.0,0.00011684296018517527,79417.48421052631
463,0.0036863462619581506,0.0005757438394204272,37.81520706979852,0.9866189291602687,0.003459971474091473,0.003174735668213352,0.0,0.0001169146654367643,79417.6
464,0.0035951390421312106,0.0005504061520026115,38.07463449176989,0.9869332809197275,0.003399400569890675,0.0031439457162234343,0.0,0.00011699448835937992,79417.66315789474
465,0.0036671766937759363,0.0005721057739145564,37.86193923950195,0.9866927874715705,0.0034544912362961394,0.003165618944177894,0.0,0.00011706648342384908,79417.85263157895
466,0.003905066698299427,0.0006292867578419024,37.462408648039165,0.9858250894044575,0.0035880788376456813,0.0032369241289990514,0.0,0.00011710535610817666,79417.9052631579
467,0.0037188792062041007,0.0005822228445475431,37.8305051301655,0.9864954559426559,0.0034837047924826804,0.003185741962423842,0.0,0.00011717330604656844,79417.76842105263
468,0.0037248801636068445,0.0005839990275777191,37.778167804918795,0.9864719158724735,0.003480596094098138,0.0031802426325157284,0.0,0.00011724000275870294,79417.75789473685
469,0.0039945376019826844,0.0006421051513538451,37.42621588456003,0.985444670601895,0.003615218631334995,0.0032406847629892197,0.0,0.00011729803564345562,79417.73684210527
470,0.0037472054693161658,0.0005839345737752553,37.76119192023026,0.9863661577827052,0.0034977628175463333,0.003191327481334539,0.0,0.00011736960732378066,79417.91578947369
471,0.0037691946006625106,0.0005934803279447615,37.76066284179687,0.9863045221880863,0.0034950982705738982,0.0031917513005043333,0.0,0.0001174435322785652,79417.93684210526
472,0.0036778504825442245,0.0005670402612610671,37.898580972771896,0.9866145108875476,0.003451938432102141,0.003162228901821532,0.0,0.00011748947290470823,79417.93684210526
473,0.003803166124577585,0.0005978473198698148,37.71961629767167,0.986156031332518,0.003507311371351151,0.003189727594144642,0.0,0.00011755229758196756,79417.8947368421
474,0.0037465497630795367,0.0005908652001955105,37.72555847167969,0.9864031289753161,0.0035019670919466173,0.0031868687549017763,0.0,0.0001176234670933091,79417.8947368421
475,0.0037202780956010284,0.000577624377604623,37.92137736270302,0.9864590569546349,0.003474435049697365,0.003167917151739331,0.0,0.0001176733237164291,79417.91578947369
476,0.0037883551337903267,0.0005928847211180254,37.698563585783305,0.9862075096682499,0.0035085348400140277,0.003192370632467301,0.0,0.00011773525528903855,79417.91578947369
477,0.003860405545779749,0.0006235283585020193,37.52699749595241,0.986010103476675,0.003563648899772057,0.003211121927750738,0.0,0.00011778566274044447,79418.0
478,0.003992994262003585,0.0006417483000979318,37.441589596397,0.9854531225405241,0.003619167723349835,0.0032402857231270325,0.0,0.0001178418590969063,79417.92631578947
479,0.003800292852285661,0.0005930295790006455,37.70698675858347,0.9861512686076918,0.003503673658461163,0.0031962612888922818,0.0,0.00011789080898252954,79418.04210526316
480,0.003765640389419308,0.0005864720076236776,37.76478640907689,0.9862862505410847,0.003494547590564348,0.003184775303510067,0.0,0.00011794090709085332,79417.95789473684
481,0.003710325497300609,0.0005740414796348073,37.846046487908616,0.9864939451217651,0.0034655770274663444,0.0031709116908084406,0.0,0.00011798176304804847,79417.8947368421
482,0.0036589524537128837,0.0005630121001128205,37.92959956118935,0.9866880674111216,0.003442271417742105,0.0031550820010077013,0.0,0.00011804560092155282,79417.83157894737
483,0.00358739985202096,0.0005493954784469679,38.07778830277292,0.9869672103932029,0.0033985279806840575,0.0031335803925206787,0.0,0.00011808839902330777,79417.8947368421
484,0.0036218292373967798,0.0005657584861374313,37.92580064472399,0.9868841710843538,0.0034317742052831146,0.003147913070738708,0.0,0.00011811359359662196,79417.97894736842
485,0.0036915518576279283,0.0005838918398551055,37.852840463738694,0.9866307973861694,0.0034617837849318196,0.003156791496286659,0.0,0.00011814028395364355,79417.96842105263
486,0.0037629094440490007,0.0005889185483714468,37.71542049207186,0.9863133719092921,0.0034993474776121346,0.0031849585020130404,0.0,0.00011816936005887232,79418.02105263158
487,0.0036193109080685597,0.000555782759176126,37.991943640457954,0.9868458452977632,0.003410361660644412,0.003145080433521224,0.0,0.00011818914545552903,79418.0
488,0.0035604048863445456,0.0005387338196956797,38.063438375372634,0.987046354067953,0.003386754712923185,0.0031272252433394133,0.0,0.00011821931540524881,79417.93684210526
489,0.003608700769071124,0.0005502134855640562,38.020506407085215,0.986867524448194,0.0034078985354618024,0.003137574060574958,0.0,0.00011823476532682483,79417.91578947369
490,0.0035897719967914253,0.0005473557585470477,38.023143647846425,0.9869455921022515,0.0033900466563768295,0.003132730048443926,0.0,0.00011826160449632688,79417.8947368421
491,0.0035893794590313183,0.0005461036019321335,38.09344233462685,0.9869373490935878,0.0033874732920115714,0.0031246587438018697,0.0,0.00011827973342549644,79417.91578947369
492,0.003789809656231419,0.0006046949377234437,37.81155736822831,0.98625400003634,0.0035188740045812568,0.0031760595714379297,0.0,0.00011830870337833307,79418.01052631579
493,0.003940934062886395,0.0006372047462623174,37.429063134444384,0.9856895051504436,0.0035990626208092036,0.0032329519806233676,0.0,0.00011833511924028004,79418.12631578947
494,0.003689065090331592,0.0005718001896687048,37.882205882825346,0.9865865926993521,0.003455340881880961,0.0031621239576978904,0.0,0.00011837103359683073,79418.14736842105
495,0.0035528718089488775,0.0005389767210305619,38.13388699983296,0.9870867823299608,0.0033713476303474685,0.003128650405836341,0.0,0.00011838649753419878,79418.05263157895
496,0.0036522135542901724,0.0005603455731608463,37.92409587659334,0.9867066019459775,0.0034381917922904617,0.0031479743689200594,0.0,0.00011839089719088454,79418.15789473684
497,0.0036831025793952377,0.0005765851057061044,37.836195453844574,0.986641230081257,0.0034662586820654964,0.0031635707648667065,0.0,0.00011840633118194282,79418.1052631579
498,0.0036278787289599056,0.0005609304814195064,37.950119460256474,0.986831584102229,0.003434322876120476,0.0031484225458514536,0.0,0.00011842280954098035,79418.13684210526
499,0.003748804758498935,0.0005932831988167508,37.807723035310445,0.9864008276086105,0.003487179477355982,0.003172465831678557,0.0,0.00011844048422062769,79418.0947368421
500,0.008055198508755941,0.0015809140223274497,33.1437637128328,0.9702309915893956,0.005699622170313409,0.004361649472756605,0.0,8.43177328198707e-05,113574.66315789474
501,0.0053481237938333495,0.000905700544152703,35.5736776251542,0.9802179963965165,0.004290984068556052,0.00401066459445773,0.0,8.49560764771396e-05,113574.08421052631
502,0.0048686499854451734,0.0008127531254247419,36.09209024529708,0.9820823983142251,0.004018936955713127,0.00386955255127855,0.0,8.542123074508517e-05,113573.95789473684
503,0.004585695551022103,0.0007521887989959826,36.42397292287726,0.9831450318035326,0.0038653376475466707,0.0037669112820080237,0.0,8.582195824649381e-05,113573.77894736842
504,0.004529056921111126,0.0007479345107353048,36.52402128922312,0.9833861131417124,0.0038363386251914658,0.003721871742929675,0.0,8.615784218387777e-05,113573.85263157895
505,0.00449494086941214,0.000748377036315536,36.54992073460629,0.9835425088280125,0.0038219400473233117,0.0036859085526023258,0.0,8.647468869304775e-05,113573.65263157895
506,0.004384027235209942,0.00071991413439575,36.661936709755345,0.9839337744210895,0.003764906215579494,0.003640949141577278,0.0,8.677299973849011e-05,113573.72631578948
507,0.004226862599975185,0.0006801286617318462,36.91289965980931,0.9844890531740691,0.003690398717299104,0.0035748731761582587,0.0,8.705714801755293e-05,113573.85263157895
508,0.004303459531480544,0.0007051901064666086,36.78809509277344,0.9842352835755599,0.0037298093231296855,0.0035799977504403185,0.0,8.732628576629059e-05,113573.95789473684
509,0.0041358081648420345,0.0006735766824261335,36.978919822291324,0.9848859975212498,0.0036564153141195052,0.003518604072987249,0.0,8.757048658720266e-05,113574.04210526316
510,0.004183243098668754,0.0006864833087954474,37.001713401392884,0.9847118634926645,0.0036777774362187635,0.0035130911947865236,0.0,8.782330872858629e-05,113574.23157894737
511,0.004376924715593065,0.0007225823775546527,36.695226930317126,0.9839467538030524,0.0037742112824497255,0.003556380467489362,0.0,8.805500340378402e-05,113574.42105263157
512,0.004079820009830751,0.0006611235452031619,37.06844145122327,0.9850860432574623,0.003637123112811854,0.00347613804777594,0.0,8.829128668079839e-05,113574.27368421052
513,0.004186910400657278,0.0006906634460105316,36.94933138395611,0.9847015895341572,0.0036911305052375323,0.003480538418271432,0.0,8.851093933978853e-05,113574.51578947369
514,0.0040127270830501065,0.0006432055961340666,37.24615811799702,0.9853086471557617,0.003593733980271377,0.0034253047815965194,0.0,8.872037946467141e-05,113574.44210526315
515,0.0042608926881496844,0.000707556784925002,36.8408870496248,0.9844231128692627,0.003732466135223053,0.0034903810457571557,0.0,8.89203064664463e-05,113574.6
516,0.0040004306754685545,0.0006468638986055004,37.1962173461914,0.9853870893779554,0.0035950850805659827,0.003418740488000606,0.0,8.911058217850758e-05,113574.64210526316
517,0.00400194060425029,0.0006445253675337881,37.20228797511051,0.9853621489123294,0.00359867758509752,0.0034053132550692874,0.0,8.931364680297281e-05,113574.78947368421
518,0.004039413135155643,0.0006510405491816959,37.201586151123045,0.9852053378757678,0.0036023790886821716,0.003399486440282903,0.0,8.94914555063128e-05,113574.95789473684
519,0.003922222657619339,0.0006295752769801766,37.32635012174907,0.9856692113374409,0.003554639117302079,0.0033682025981282716,0.0,8.966930189145435e-05,113574.97894736842
520,0.0038746664704951018,0.0006139421746698453,37.45302525570518,0.985817519614571,0.003518830316974536,0.003344020362649309,0.0,8.982614656959318e-05,113575.21052631579
521,0.003935596835799515,0.0006268461620876272,37.34469564337479,0.9855821396175184,0.0035535375452845504,0.0033518829677057892,0.0,8.999026467790828e-05,113575.4
522,0.003853839385862413,0.000609512358910012,37.428464668675474,0.9858947521761844,0.0035184920042459116,0.0033312613083245723,0.0,9.015127488007573e-05,113575.34736842105
523,0.003919435836570828,0.0006241183354225206,37.340237747995474,0.9856455909578423,0.003554776007015454,0.0033413079420202656,0.0,9.030487379181738e-05,113575.28421052631
524,0.00404593728017062,0.0006576332059921696,37.18013554623253,0.9851960458253559,0.0036224754208600833,0.0033705347928365595,0.0,9.045969506443821e-05,113575.31578947368
525,0.003973013546170765,0.0006384183955991543,37.28477975945724,0.9854569435119629,0.0035831002763619547,0.0033538662926538994,0.0,9.059716470992976e-05,113575.3894736842
526,0.003724567237996349,0.000582881628437654,37.64514846801758,0.98638166126452,0.0034482196230735435,0.0032728543921716905,0.0,9.07323625716871e-05,113575.6
527,0.004054179457996629,0.000656050443649292,37.24257282457854,0.9851374356370223,0.003622652151572861,0.0033473495161160825,0.0,9.088115314769216e-05,113575.57894736843
528,0.003857355213135873,0.0006141746496340554,37.476756085847555,0.9858904022919505,0.0035244685855056893,0.0033024699267882266,0.0,9.101396771209118e-05,113575.76842105263
529,0.0037190058023521774,0.0005816827255521753,37.71377655832391,0.9863970618498953,0.00345639251295085,0.0032559215017643416,0.0,9.114325481564983e-05,113575.7052631579
530,0.003913108732453302,0.0006284895921309821,37.43891545345909,0.9856858115447195,0.003552718923770283,0.0033051068318615618,0.0,9.12707167260937e-05,113575.73684210527
531,0.0038356525137236246,0.0006067597287351658,37.50723611932052,0.9859534000095568,0.003510813777776141,0.0032818293027383717,0.0,9.13897980353795e-05,113575.94736842105
532,0.0038504280897445585,0.000611714203076094,37.54875681023849,0.985908327604595,0.003523421646585982,0.0032887172493103302,0.0,9.150762106353222e-05,113576.05263157895
533,0.0037595228733200777,0.0005886651472936041,37.66228914762798,0.9862325335803784,0.0034710306331123177,0.0032574707299078765,0.0,9.161729195559593e-05,113575.93684210526
534,0.0038549569950095917,0.0006185079477482328,37.511795445492396,0.9859147172225149,0.0035354439977948603,0.003276616265065968,0.0,9.173083549524706e-05,113576.05263157895
535,0.0038781427986625777,0.0006264542071700195,37.410195200066816,0.9858431295344704,0.003551976963583576,0.0032848322077801352,0.0,9.183117922236162e-05,113576.05263157895
536,0.00400361792110887,0.0006588481132271945,37.26957550048828,0.9853949490346406,0.0036216683918610217,0.0033182083543292,0.0,9.193874812856512e-05,113576.18947368421
537,0.003869303826879906,0.0006178711688047961,37.43103115684108,0.9858455206218518,0.003539912162446662,0.0032849769230539863,0.0,9.203901396463871e-05,113576.28421052631
538,0.0038785559211024327,0.0006276859793089036,37.41687252646998,0.9858489011463366,0.0035493266425634684,0.0032851948292533816,0.0,9.213064668553048e-05,113576.26315789473
539,0.003800111722299143,0.0006088951979396179,37.59511594270405,0.9861341344682794,0.0035103644391423776,0.003258206680613129,0.0,9.222268663028158e-05,113576.13684210526
